5.590481956401894,4.19647141567268
5.572576936944366,4.277694025603976
5.692549618836551,4.065204587745271
5.775566069681458,4.170467164776297
5.718411902572825,4.087202761671574
5.595943381480581,4.351006654818126
5.706072878799342,4.443059852761224
5.804222170870505,4.504531443516424
5.931408451169129,4.428158588447426
5.9667864180293835,4.389604990011395
6.016036317774239,4.34348612397596
6.038763974479318,4.612513053161654
5.8109232324876565,4.699887501403234
6.0188643030251106,4.6148075848225
5.836575077177761,4.489295238868964
5.893365590120625,4.45565714661028
5.994382522376495,4.4057577747368395
6.0852978429436515,4.500663751839459
6.146154829690651,4.374479892949495
6.201386082537779,4.374819094665186
6.4821660478270156,4.300195902027728
6.7351876435712486,4.2440890441645225
6.5143601208485515,4.264072131687839
6.376366594375911,4.257365881663168
6.287821658450774,4.388259169673123
6.6068899796511795,4.362906510082149
6.5411585641498915,4.37674555197788
6.629131218154717,4.6183715242172765
6.724156971001842,4.555113278636255
6.795698064400738,4.275917988286848
6.737750481612211,4.385852844465727
6.831251983832686,4.335186913336009
6.831200298785408,4.373028515316934
6.880722828852495,4.616146184736039
6.827180032447013,4.355036813240833
7.010385719684124,4.30340607803008
6.986541731161823,4.146474341354636
6.947223660685003,3.974764995134526
7.087269133586691,4.0664848589334435
7.077764441897514,4.070419305650796
7.432241595744116,4.115606977263795
7.391714255914662,4.142831183489746
7.408418025358489,3.8367838980544158
7.388931640100754,3.8480757442667257
7.528672753662864,3.699499187966848
7.525620820149649,3.71839187061037
7.524241635322025,3.608813815898145
7.539732623826465,3.546113103913963
7.519484203374272,3.6466050424061063
7.7034025928256,3.7995630907758557
7.687301066962044,3.70676038486152
7.800552121043903,3.659301865560134
7.534481559585462,3.7381238065400004
7.582733284836242,3.629231140150275
7.7279646163642965,3.56413947339339
7.805747481334711,3.6529597128332254
7.937703718158274,3.6948798577250748
7.853652178398164,3.509718901775608
7.765529669087506,3.53656306662356
7.737842448086551,3.65160043367231
7.642691951070201,3.7103437827852352
7.691338246644418,3.8400310055352023
7.6868467268388265,3.7940974804637198
7.606505100332657,3.7328601941534085
7.6221690101657815,3.7934396977597507
7.657050190798572,3.9180789397543587
7.738029856426888,4.065760393769961
7.718668892940935,4.164109823625076
7.665626902468981,4.258176474477509
7.534213679111014,4.290602282528636
7.461541920238773,4.382701731555398
